Date,VSMO,UNAC,CNRU,VKCO,MGNT,KZOSP,WUSH,UGLD,LNZL,SELG,PRFN,CARM,RUAL,NKHP,ALRS,DIAS,TATN,RTKM,PRMD,TGKN,TRNFP,DOMRF,RAGR,GCHE,UWGN,SNGSP,FIXR,NKNC,VRSB,MBNK,MOEX,KAZTP,SNGS,TGKBP,PIKK,ROSN,EUTR,MRKU,ENPG,T,MRKV,CNTL,VSEH,SVAV,KMAZ,KZOS,ELFV,HEAD,ETLN,SMLT,SBER,GECO,GAZP,BSPB,LSNG,RENI,POSI,KROT,SIBN,KLSB,CHMK,MRKZ,APTK,HYDR,LNZLP,SFIN,RASP,BAZA,GMKN,UPRO,MSNG,AFKS,PLZL,LEAS,CNTLP,OZON,LIFE,DATA,IRKT,TTLK,SVCB,GEMC,PHOR,HNFG,HHRU,TATNP,MAGN,VTBR,BANEP,MRKP,FLOT,ABIO,DVEC,ZAYM,MTSS,OZPH,FEES,PMSB,GLRX,RBCM,MSRS,IRAO,NSVZ,BLNG,X5,NVTK,UNKL,AQUA,ROLO,OGKB,CBOM,ABRD,TRMK,SOFL,KRKNP,CHMF,NKNCP,LSRG,RTKMP,MGTSP,KLVZ,YDEX,BANE,AFLT,MVID,PMSBP,MSTT,MTLR,IVAT,AKRN,MDMG,SBERP,LENT,ASTR,RKKE,MRKC,KAZT,YAKG,TGKB,RNFT,GTRK,NLMK,BELU,FESH,SGZH,LSNGP,MRKS,LKOH,DELI,MGKL,NMTP,TGKA,MTLRP,MRKY
2021-03-15,25000.0,0.43,,1808.2,5203.0,20.24,,,18110.0,43.07,1.87,,45.67,357.0,108.32,,619.8,108.55,,0.0,1470.6,,128.18,2438.0,129.1,40.65,4.46,89.9,67.0,,167.16,173.0,35.85,0.01,722.3,577.25,,0.16,821.5,4280.0,0.07,17.1,,259.5,64.8,84.0,0.82,2586.0,122.26,1192.4,291.19,,236.39,57.83,5.81,,,442.0,384.5,10.13,3235.0,0.06,13.68,0.81,4130.0,504.6,189.1,,239.86,2.98,2.2,35.59,1405.0,,15.98,4197.0,6.8,,25.06,0.5,,,3928.0,,2586.0,573.4,55.43,191.68,1307.0,0.25,91.12,34.84,0.8,,320.85,,0.22,149.8,,3.49,1.22,5.13,206.0,6.14,2479.0,1554.4,10060.0,251.0,0.99,0.8,6.88,206.6,93.3,,15560.0,1432.0,80.1,847.4,91.4,1956.0,,4994.5,1710.0,70.92,740.0,150.0,109.1,70.41,,5986.0,508.7,263.54,,,7720.0,0.39,173.0,119.25,0.0,192.4,38.6,216.84,2460.0,12.05,,152.3,0.34,6478.5,,,7.84,0.01,77.85,0.05
2021-03-16,25500.0,0.43,,1806.0,5203.5,19.99,,,18050.0,43.19,1.93,,45.15,364.5,108.28,,610.4,110.75,,0.0,1470.6,,126.12,2384.0,128.0,40.52,4.42,89.0,67.0,,165.67,173.0,36.24,0.01,746.5,572.0,,0.16,801.0,4525.0,0.07,17.14,,259.5,64.6,83.4,0.82,2492.0,123.22,1205.0,293.3,,235.25,58.18,5.92,,,470.0,382.8,10.07,3145.0,0.06,13.62,0.81,4096.0,504.6,185.7,,230.58,2.92,2.21,35.65,1422.8,,15.96,4250.0,6.75,,25.14,0.5,,,3918.0,,2492.0,567.2,55.48,193.95,1304.5,0.25,91.3,34.3,0.79,,319.4,,0.21,149.6,,3.5,1.21,5.24,207.5,6.09,2490.0,1544.4,10010.0,261.5,0.99,0.8,6.82,229.0,90.14,,15560.0,1437.0,76.8,854.4,93.35,1946.0,,5168.0,1696.5,70.5,735.2,149.8,109.2,70.67,,6002.0,507.3,264.47,,,8100.0,0.39,172.6,115.15,0.0,190.4,38.5,216.6,3443.0,12.0,,151.45,0.34,6470.0,,,7.77,0.01,78.2,0.05
2021-03-17,25220.0,0.43,,1811.0,5296.5,20.04,,,18100.0,42.9,1.89,,44.4,361.0,105.4,,606.0,109.88,,0.0,1468.0,,126.16,2409.0,127.2,40.2,4.49,87.9,66.5,,166.6,171.5,34.66,0.01,738.5,554.0,,0.16,788.5,4402.0,0.07,17.12,,258.0,65.1,82.3,0.81,2460.0,122.06,1201.4,281.3,,227.7,57.54,5.88,,,480.0,373.5,9.98,3170.0,0.06,13.52,0.81,4066.0,498.6,182.25,,227.36,2.94,2.17,35.24,1425.0,,15.92,4019.0,6.71,,25.16,0.5,,,3979.0,,2460.0,562.0,53.95,190.5,1296.0,0.25,90.85,34.1,0.78,,317.3,,0.21,149.4,,3.52,1.19,5.15,210.0,6.04,2558.0,1488.0,10000.0,271.0,0.98,0.79,6.72,213.0,86.96,,15500.0,1421.6,76.2,841.4,91.2,1942.0,,4995.5,1688.5,69.7,712.9,149.2,108.55,69.7,,5982.0,511.9,255.33,,,7870.0,0.38,172.4,111.15,0.0,185.8,38.3,214.96,3321.0,12.07,,151.5,0.34,6334.5,,,7.78,0.01,77.0,0.05
2021-03-18,25300.0,0.46,,1810.2,5442.0,19.75,,,18110.0,43.36,1.87,,46.45,364.5,107.82,,596.2,108.98,,0.0,1463.6,,128.38,2433.0,126.6,40.05,4.53,87.95,67.0,,170.09,178.0,34.5,0.01,746.8,559.45,,0.16,794.5,4375.0,0.07,17.14,,256.5,65.0,83.6,0.81,2467.0,122.6,1209.6,283.45,,227.55,57.83,5.85,,,481.0,369.3,10.01,3195.0,0.06,13.5,0.81,4090.0,499.2,181.5,,227.42,2.95,2.17,34.8,1420.8,,15.94,4299.0,6.66,,25.32,0.51,,,3980.0,,2467.0,560.5,54.38,190.93,1292.0,0.25,90.96,34.18,0.79,,317.5,,0.21,149.5,,3.56,1.18,5.11,213.5,6.11,2660.0,1463.6,9970.0,264.0,0.98,0.79,6.92,214.0,90.26,,15220.0,1428.6,75.18,841.0,91.2,1934.0,,4908.0,1698.5,69.82,720.3,150.0,108.55,70.03,,5992.0,516.0,258.55,,,7850.0,0.39,178.6,108.2,0.0,184.0,38.2,218.72,3511.0,11.99,,151.5,0.34,6196.0,,,7.8,0.01,77.15,0.05
2021-03-19,25080.0,0.47,,1799.6,5439.0,19.63,,,18110.0,45.9,1.87,,46.05,362.5,105.54,,593.5,106.37,,0.0,1461.0,,129.5,2442.0,125.4,39.81,4.53,87.9,67.0,,167.79,176.0,34.4,0.01,760.7,556.35,,0.16,798.0,4325.0,0.07,17.14,,253.0,65.5,82.9,0.81,2742.0,122.56,1250.0,284.32,,225.08,58.0,5.83,,,480.0,369.15,10.0,3140.0,0.05,13.51,0.81,4126.0,512.2,180.65,,227.12,2.94,2.15,34.12,1434.0,,15.96,4201.5,6.59,,25.12,0.51,,,3940.0,,2742.0,554.3,54.2,189.55,1266.5,0.25,90.7,34.12,0.78,,316.95,,0.21,148.9,,3.65,1.19,5.09,213.5,6.23,2550.0,1414.4,9890.0,262.5,0.97,0.78,7.04,215.0,90.68,,15040.0,1414.4,74.0,832.8,91.35,1942.0,,4923.0,1604.0,70.0,711.1,148.8,108.55,68.16,,5990.0,510.9,259.4,,,8100.0,0.38,181.0,104.5,0.0,180.4,38.1,216.32,3431.0,11.88,,150.5,0.34,6023.5,,,7.71,0.01,74.0,0.05
2021-03-22,25100.0,0.47,,1787.6,5406.5,19.52,,,18180.0,44.94,1.89,,46.62,366.5,105.42,,603.7,107.5,,0.0,1474.6,,132.28,2480.0,125.7,40.12,4.54,87.15,67.0,,167.55,177.0,34.5,0.01,771.0,562.95,,0.16,805.0,4440.0,0.07,17.14,,255.0,65.5,83.3,0.8,2750.0,123.18,1250.0,289.05,,221.0,57.78,5.81,,,492.0,372.25,9.98,3105.0,0.05,13.52,0.81,4100.0,494.6,183.75,,226.94,2.93,2.15,34.3,1411.2,,15.92,4198.0,6.5,,25.2,0.51,,,3951.0,,2750.0,560.8,53.5,191.2,1266.0,0.25,90.3,34.42,0.79,,318.5,,0.22,149.2,,3.59,1.19,5.07,214.5,6.2,2473.0,1437.0,9950.0,269.5,0.97,0.8,7.03,214.6,88.92,,15160.0,1415.4,73.3,823.0,91.0,1940.0,,4891.0,1613.0,69.18,717.7,147.8,108.8,66.99,,5988.0,529.8,264.36,,,7940.0,0.38,182.0,111.65,0.0,180.6,38.0,218.22,3280.0,12.04,,151.3,0.34,6150.0,,,7.78,0.01,73.2,0.05
2021-03-23,26020.0,0.47,,1756.2,5335.5,19.51,,,18740.0,44.02,1.87,,46.7,363.5,105.09,,595.4,107.18,,0.0,1482.6,,131.18,2475.0,121.6,40.67,4.61,86.9,67.0,,167.47,182.0,34.48,0.01,787.9,572.0,,0.16,832.0,4320.0,0.07,16.94,,258.5,64.6,82.7,0.79,2741.0,125.02,1250.0,283.03,,223.58,57.32,5.8,,,483.0,367.5,10.01,3090.0,0.05,13.48,0.81,4150.0,489.0,183.0,,222.52,2.92,2.16,34.15,1419.8,,15.68,4113.5,6.45,,25.08,0.51,,,4076.0,,2741.0,555.2,53.23,189.97,1254.0,0.25,90.0,34.32,0.8,,316.0,,0.21,149.0,,3.6,1.18,5.01,213.0,6.16,2424.0,1479.4,9930.0,270.0,1.1,0.8,6.98,211.6,87.22,,15120.0,1384.8,74.62,815.6,90.4,1928.0,,4928.5,1603.0,67.3,720.9,148.0,109.0,64.49,,6044.0,538.2,260.75,,,7850.0,0.38,184.4,106.15,0.0,175.2,38.0,213.0,3079.0,11.96,,151.25,0.33,5985.5,,,7.8,0.01,71.7,0.05
2021-03-24,26100.0,0.46,,1745.0,5385.0,19.39,,,18270.0,43.73,1.87,,45.25,360.5,106.12,,608.9,106.66,,0.0,1482.6,,131.74,2452.0,117.0,40.53,4.64,86.75,66.0,,168.05,185.5,34.42,0.01,798.9,570.55,,0.16,800.0,4302.0,0.07,17.06,,258.0,65.0,84.4,0.79,2743.0,124.8,1249.8,286.6,,224.51,56.8,5.82,,,497.0,370.45,9.97,3125.0,0.05,13.51,0.81,4166.0,487.8,183.3,,214.18,2.91,2.16,34.28,1401.2,,15.68,4043.5,6.3,,24.94,0.52,,,4117.0,,2743.0,565.4,53.73,190.2,1282.0,0.25,89.15,34.92,0.8,,316.25,,0.22,148.5,,3.62,1.19,5.05,212.5,6.2,2426.0,1518.2,9930.0,279.5,1.04,0.79,7.06,218.0,85.94,,15000.0,1406.2,74.52,805.6,90.7,1922.0,,4891.0,1613.5,65.84,721.5,147.6,108.9,62.88,,6118.0,547.0,263.9,,,7880.0,0.39,188.4,112.1,0.0,170.0,37.8,217.0,3964.0,12.04,,155.0,0.32,6204.5,,,7.77,0.01,70.45,0.05
2021-03-25,26300.0,0.45,,1708.0,5263.0,19.35,,,17930.0,43.26,1.78,,43.47,364.5,106.21,,587.0,107.79,,0.0,1482.0,,130.74,2452.0,114.7,40.77,4.68,86.1,66.0,,167.34,197.0,34.06,0.01,789.2,570.2,,0.16,770.0,4314.0,0.07,16.98,,253.0,64.2,85.0,0.79,2560.0,126.0,1249.0,285.17,,223.25,57.2,5.88,,,487.0,365.2,9.88,3090.0,0.05,13.5,0.81,4206.0,484.2,184.5,,210.2,2.91,2.18,33.98,1390.0,,15.54,3872.0,6.2,,24.7,0.53,,,4104.0,,2560.0,551.6,53.63,189.0,1271.5,0.25,89.93,34.14,0.79,,315.2,,0.21,148.4,,3.58,1.18,5.02,211.5,6.2,2384.5,1480.0,9860.0,279.0,1.0,0.79,7.07,215.0,83.0,,15080.0,1385.0,74.54,820.0,91.25,1920.0,,4684.0,1595.5,65.86,716.0,147.4,108.1,63.32,,6112.0,562.1,263.93,,,7810.0,0.38,202.0,118.0,0.0,166.8,37.8,217.52,3960.0,12.01,,154.8,0.32,6105.5,,,7.75,0.01,69.95,0.05
2021-03-26,26860.0,0.45,,1719.0,5311.0,19.43,,,17640.0,43.28,1.79,,45.84,363.0,107.8,,601.4,106.9,,0.0,1497.0,,130.38,2465.0,112.9,41.53,4.68,86.45,65.5,,168.5,189.5,34.99,0.01,798.0,579.35,,0.15,792.5,4318.0,0.07,17.08,,246.5,65.0,87.0,0.79,2567.0,123.02,1258.8,288.9,,225.97,57.69,5.92,,,483.0,371.0,9.76,3105.0,0.05,13.46,0.81,4210.0,485.8,184.95,,219.88,2.9,2.2,34.37,1384.6,,15.5,3938.0,6.37,,24.76,0.54,,,4070.0,,2567.0,565.2,56.0,190.82,1296.0,0.25,89.97,35.04,0.79,,314.3,,0.21,146.0,,3.59,1.22,5.03,211.0,6.19,2394.5,1496.6,9840.0,279.5,1.03,0.79,7.1,215.6,82.0,,15080.0,1417.8,73.4,824.0,91.4,1926.0,,4745.0,1610.0,67.82,720.0,146.0,108.0,64.39,,6076.0,563.0,267.29,,,7780.0,0.39,194.4,118.75,0.0,166.0,37.8,224.5,4051.0,12.19,,153.25,0.33,6230.0,,,7.78,0.01,70.8,0.05
2021-03-29,27160.0,0.45,,1760.0,5294.5,19.52,,,17670.0,43.47,1.84,,48.5,362.5,108.37,,604.6,107.51,,0.0,1510.0,,131.1,2485.0,115.8,41.8,4.68,86.6,65.0,,170.0,190.0,34.79,0.01,843.0,576.2,,0.15,808.0,4366.4,0.07,17.04,,247.5,65.0,90.0,0.8,2586.0,122.78,1270.0,293.0,,228.75,57.54,6.08,,,479.0,372.15,10.0,3115.0,0.05,13.53,0.8,4270.0,486.6,193.0,,230.28,2.96,2.25,34.55,1385.8,,15.52,4020.0,6.34,,24.66,0.56,,,4095.0,,2586.0,564.9,57.69,193.07,1287.0,0.25,89.99,38.16,0.79,,314.7,,0.22,146.6,,3.55,1.21,5.05,209.5,6.29,2407.5,1498.0,9720.0,285.0,1.09,0.78,7.21,215.0,81.6,,15160.0,1445.0,74.48,820.0,91.45,1924.0,,4790.0,1610.0,67.64,726.0,145.6,108.35,66.24,,6150.0,558.2,270.25,,,7750.0,0.38,197.4,122.65,0.0,161.0,37.8,229.7,4095.0,12.81,,152.1,0.32,6270.5,,,7.71,0.01,71.85,0.05
2021-03-30,26820.0,0.45,,1751.8,5300.0,19.61,,,17550.0,42.94,1.85,,48.7,362.0,108.82,,598.9,107.59,,0.0,1514.0,,131.46,2493.0,111.2,41.5,4.69,86.8,65.0,,171.09,195.0,34.72,0.01,871.0,570.95,,0.16,820.5,4503.2,0.07,16.98,,246.0,64.6,89.2,0.79,2601.0,122.2,1269.0,293.84,,226.74,57.71,6.0,,,477.0,377.2,9.96,3120.0,0.05,14.1,0.81,4200.0,496.0,189.7,,232.5,2.91,2.28,34.16,1344.6,,15.52,3990.0,6.29,,24.62,0.59,,,4102.0,,2601.0,562.7,58.65,199.22,1288.0,0.25,90.39,36.76,0.78,,314.7,,0.22,147.9,,3.56,1.22,5.08,211.5,6.38,2401.5,1495.8,9730.0,283.5,1.08,0.79,7.2,213.0,80.98,,15200.0,1483.4,74.26,826.6,90.85,1940.0,,4804.5,1610.5,66.88,719.7,146.8,108.7,65.51,,6140.0,558.4,272.07,,,7770.0,0.39,195.2,120.5,0.0,155.0,37.9,236.2,4008.0,12.84,,152.5,0.32,6172.5,,,7.68,0.01,71.35,0.05
2021-03-31,26700.0,0.46,,1738.0,5334.0,19.51,,,17540.0,43.16,1.83,,49.5,363.5,105.75,,597.9,107.72,,0.0,1465.6,,130.52,2464.0,111.0,42.0,4.66,86.3,65.0,,173.8,195.0,34.55,0.01,919.4,570.9,,0.15,818.5,4407.0,0.07,17.02,,246.0,64.7,89.6,0.79,2580.0,122.5,1251.8,290.26,,228.25,57.66,6.02,,,478.0,370.0,9.98,3130.0,0.05,14.19,0.81,4206.0,490.0,189.05,,237.9,2.95,2.28,34.26,1398.4,,15.48,4253.0,6.42,,24.72,0.66,,,4047.0,,2580.0,556.5,60.32,213.15,1299.5,0.25,90.3,36.94,0.78,,316.1,,0.22,148.3,,3.58,1.21,5.13,210.0,6.21,2443.0,1492.2,9750.0,306.0,1.08,0.79,7.12,211.6,80.54,,15300.0,1539.0,73.36,825.4,90.9,1952.0,,4913.0,1632.5,67.26,728.0,147.8,108.65,68.0,,6206.0,559.8,270.5,,,7780.0,0.39,190.2,121.35,0.0,161.6,37.5,241.32,3900.0,12.93,,154.0,0.34,6119.5,,,7.66,0.01,72.7,0.05
2021-04-01,26620.0,0.49,,1759.6,5273.5,19.63,,,17800.0,43.4,1.85,,48.95,363.0,104.15,,601.2,107.41,,0.0,1488.6,,131.88,2471.0,112.5,42.45,4.7,87.1,65.0,,169.4,201.0,35.65,0.01,913.3,565.05,,0.16,810.0,4513.6,0.07,17.12,,247.0,64.9,89.2,0.8,2598.0,122.2,1270.8,288.86,,225.75,57.54,6.11,,,477.0,368.15,9.96,3335.0,0.05,14.12,0.81,4236.0,488.4,188.0,,236.9,2.93,2.27,34.91,1400.0,,15.48,4375.0,6.48,,25.04,0.61,,,4120.0,,2598.0,562.0,59.65,212.7,1285.5,0.25,89.29,36.76,0.79,,315.85,,0.21,149.3,,3.62,1.21,5.09,210.5,6.23,2422.0,1472.4,9920.0,305.0,1.06,0.79,7.08,212.0,80.7,,15400.0,1500.0,74.06,834.0,90.55,1954.0,,4915.0,1622.5,66.9,726.2,148.0,108.15,66.92,,6184.0,569.5,268.8,,,7770.0,0.39,195.6,121.25,0.0,165.8,37.6,235.46,3850.0,13.06,,155.05,0.33,6061.5,,,7.56,0.01,71.7,0.05
2021-04-02,26380.0,0.51,,1759.8,5303.0,19.6,,,17540.0,43.8,1.83,,49.4,361.5,105.02,,605.0,107.97,,0.0,1486.0,,133.72,2343.0,113.1,42.55,4.68,87.5,67.0,,168.59,204.0,36.89,0.01,918.1,567.0,,0.16,826.5,4700.0,0.07,17.08,,251.5,65.3,89.8,0.8,2645.0,123.4,1295.6,291.72,,228.25,57.79,6.14,,,477.0,371.65,9.99,3335.0,0.05,14.21,0.81,4226.0,491.6,190.35,,238.38,2.92,2.26,35.33,1395.0,,15.16,4386.5,6.51,,24.94,0.64,,,4205.0,,2645.0,570.1,59.78,213.82,1290.5,0.25,89.56,37.8,0.79,,317.35,,0.21,149.8,,3.6,1.22,5.09,210.0,6.22,2443.0,1486.0,9950.0,309.0,1.08,0.79,7.12,211.6,83.02,,15500.0,1520.2,74.38,854.0,91.2,1958.0,,4942.0,1624.0,67.32,723.0,150.0,109.0,68.2,,6190.0,574.0,271.44,,,7810.0,0.39,200.8,120.4,0.0,161.8,38.2,238.48,3917.0,13.6,,157.25,0.34,6102.0,,,7.59,0.01,72.9,0.05
2021-04-05,26080.0,0.55,,1773.0,5277.0,19.57,,,17600.0,43.56,1.82,,49.04,360.0,105.67,,597.2,107.89,,0.0,1489.0,,136.42,2307.0,111.5,42.55,4.58,87.7,66.5,,170.29,206.0,35.91,0.01,891.6,560.0,,0.16,838.0,4727.0,0.07,17.18,,249.0,65.4,89.5,0.8,2608.0,125.14,1296.0,288.79,,224.52,58.95,6.12,,,473.0,371.85,9.99,3240.0,0.05,14.14,0.81,4196.0,498.2,190.2,,237.8,2.9,2.27,35.4,1385.0,,15.04,4386.5,6.47,,25.36,0.63,,,4194.0,,2608.0,560.5,60.1,221.22,1281.0,0.25,89.8,38.3,0.79,,316.55,,0.21,149.5,,3.56,1.21,5.05,209.0,6.3,2439.0,1455.0,9930.0,308.0,1.11,0.78,6.99,211.6,87.84,,15480.0,1509.6,74.26,868.0,91.25,1944.0,,4923.0,1618.0,67.38,724.0,149.2,108.55,67.38,,6144.0,591.8,269.65,,,7820.0,0.39,202.6,120.05,0.0,164.2,38.0,236.0,3900.0,13.38,,157.7,0.34,5985.0,,,7.59,0.01,72.5,0.05
2021-04-06,25880.0,0.59,,1762.2,5124.5,19.51,,,18000.0,44.0,1.81,,49.0,356.5,104.6,,582.6,106.8,,0.0,1481.6,,134.74,2262.0,110.3,42.7,4.51,87.15,66.5,,169.55,210.0,34.9,0.01,921.9,547.5,,0.15,818.0,4717.0,0.07,17.02,,247.0,65.1,89.2,0.79,2712.0,121.34,1321.4,281.8,,223.7,62.5,6.01,,,473.0,365.55,9.96,3370.0,0.05,14.18,0.81,4200.0,489.8,187.5,,232.0,2.87,2.26,34.7,1439.0,,15.1,4480.0,6.29,,26.18,0.61,,,4168.0,,2712.0,550.1,60.5,217.05,1277.0,0.25,89.24,37.64,0.8,,317.5,,0.21,150.0,,3.67,1.2,5.0,209.5,6.35,2389.5,1434.6,9910.0,309.5,1.11,0.78,6.88,210.6,86.5,,15400.0,1507.6,73.98,843.8,91.0,1920.0,,4957.5,1617.5,67.0,714.0,148.4,108.35,68.1,,6130.0,577.7,265.1,,,7780.0,0.39,205.2,120.35,0.0,168.2,37.8,238.2,3786.0,12.96,,157.4,0.34,5901.5,,,7.59,0.01,71.8,0.05
2021-04-07,25120.0,0.58,,1742.8,5064.5,19.5,,,17820.0,43.86,1.82,,48.88,358.5,104.27,,586.0,106.41,,0.0,1487.6,,135.0,2207.0,112.0,42.9,4.46,87.3,67.0,,173.0,207.0,34.92,0.01,925.9,550.0,,0.15,842.0,4550.0,0.07,16.96,,247.0,65.0,88.5,0.79,2779.0,119.88,1430.0,282.4,,224.27,61.2,6.0,,,468.0,362.5,10.0,3345.0,0.05,14.03,0.84,4316.0,489.2,188.3,,235.76,2.87,2.26,34.85,1435.8,,14.98,4535.5,6.27,,25.84,0.59,,,4184.0,,2779.0,552.0,61.85,220.0,1265.0,0.25,89.15,37.54,0.81,,317.0,,0.21,153.4,,3.72,1.18,5.01,208.0,6.52,2370.5,1459.0,9830.0,303.0,1.09,0.79,6.87,208.0,86.3,,15460.0,1524.6,73.6,845.0,91.15,1942.0,,4861.0,1616.0,66.92,716.7,148.6,107.95,68.11,,6240.0,594.7,265.14,,,7700.0,0.39,211.0,121.3,0.0,175.0,37.8,241.42,3670.0,13.11,,160.0,0.32,5952.5,,,7.59,0.01,72.15,0.05
2021-04-08,25220.0,0.61,,1736.0,5097.5,22.8,,,17790.0,43.78,1.83,,48.62,360.0,104.92,,577.4,106.98,,0.0,1476.0,,134.06,2254.0,114.7,42.6,4.54,87.55,67.0,,172.5,207.0,34.58,0.01,918.1,547.0,,0.15,847.5,4555.0,0.07,17.06,,248.0,67.1,89.3,0.79,2715.0,119.58,1502.0,283.72,,223.95,60.45,6.03,,,468.0,364.0,9.98,3305.0,0.05,14.02,0.84,4296.0,487.2,189.7,,238.0,2.86,2.27,36.03,1426.8,,14.94,4552.5,6.26,,25.72,0.59,,,4353.0,,2715.0,545.8,62.11,220.35,1260.5,0.25,89.41,37.86,0.81,,317.3,,0.21,151.7,,3.72,1.18,4.97,208.0,6.64,2395.5,1440.8,9800.0,305.0,1.1,0.79,6.92,208.0,86.36,,15440.0,1546.8,75.04,847.8,91.9,1950.0,,4893.5,1611.0,66.86,724.0,150.0,108.1,67.8,,6206.0,594.3,266.88,,,7730.0,0.39,211.0,120.0,0.0,180.4,37.7,243.62,3514.0,13.2,,163.0,0.34,5986.5,,,7.61,0.01,72.2,0.05
2021-04-09,25320.0,0.61,,1717.6,5159.0,21.61,,,17800.0,43.59,1.82,,48.8,359.0,100.9,,566.1,106.96,,0.0,1459.0,,134.02,2277.0,121.7,42.25,4.56,87.15,67.0,,171.28,209.5,34.18,0.01,912.7,536.05,,0.15,838.5,4525.0,0.07,17.02,,243.0,65.3,89.0,0.79,2714.0,118.9,1502.0,280.1,,221.7,60.85,6.02,,,469.0,355.2,9.78,3255.0,0.05,13.81,0.83,4320.0,492.4,188.75,,244.02,2.89,2.26,36.12,1436.0,,14.96,4598.0,6.26,,26.58,0.56,,,4340.0,,2714.0,532.8,62.4,218.38,1226.0,0.25,89.6,37.4,0.81,,316.55,,0.21,151.6,,3.75,1.18,4.95,208.5,6.65,2389.5,1425.0,9640.0,306.0,1.08,0.79,6.92,208.0,86.56,,15460.0,1538.0,75.4,834.6,91.1,1944.0,,4822.0,1602.0,66.3,720.0,150.0,108.35,67.16,,6190.0,594.7,265.32,,,7750.0,0.39,212.2,119.4,0.0,175.8,37.6,245.0,3460.0,13.24,,164.75,0.34,5933.0,,,7.56,0.01,72.15,0.05
2021-04-12,25560.0,0.62,,1750.4,5176.0,21.81,,,17740.0,44.27,1.81,,50.26,360.0,101.61,,569.1,107.5,,0.0,1460.6,,134.42,2321.0,124.5,42.5,4.65,87.7,66.5,,171.11,207.5,34.48,0.01,950.0,539.35,,0.15,860.0,4565.6,0.07,17.0,,244.5,65.0,88.2,0.78,2723.0,118.54,1484.0,281.2,,222.45,62.08,5.96,,,469.0,357.0,9.9,3350.0,0.05,13.79,0.82,4276.0,489.0,193.0,,253.5,2.9,2.27,36.35,1452.4,,14.96,4748.5,6.23,,26.96,0.6,,,4380.0,,2723.0,533.0,64.75,220.2,1226.0,0.25,90.48,37.02,0.8,,317.7,,0.21,151.4,,3.67,1.18,4.99,209.0,6.66,2428.5,1441.4,9880.0,309.0,1.08,0.79,6.98,209.0,87.9,,15460.0,1604.0,74.5,849.0,91.45,1940.0,,4834.0,1597.0,66.44,714.6,148.2,107.8,68.03,,6220.0,596.4,266.97,,,7690.0,0.39,209.2,117.25,0.0,176.0,37.6,255.0,3655.0,13.16,,163.8,0.34,5991.5,,,7.6,0.01,72.65,0.05
2021-04-13,25340.0,0.63,,1784.6,5110.0,21.36,,,17850.0,44.64,1.81,,51.99,360.0,102.47,,563.5,108.47,,0.0,1472.6,,134.02,2262.0,124.6,42.65,4.63,87.85,67.0,,173.85,205.0,34.41,0.01,969.6,545.4,,0.15,858.0,4456.0,0.07,16.98,,239.5,65.2,87.8,0.78,2759.0,122.02,1511.4,286.28,,224.76,63.29,5.99,,,470.0,354.05,9.91,3395.0,0.05,13.8,0.83,4316.0,487.6,193.65,,252.5,2.88,2.26,36.77,1472.2,,14.92,4842.0,6.21,,26.78,0.6,,,4416.0,,2759.0,532.8,65.22,226.82,1211.0,0.25,89.91,37.44,0.79,,316.35,,0.21,150.9,,3.71,1.18,5.0,207.0,6.92,2392.0,1448.2,9840.0,305.0,1.08,0.78,7.01,207.6,89.8,,15540.0,1640.0,74.56,845.0,91.0,1932.0,,4536.5,1581.5,65.54,713.0,149.4,108.1,68.63,,6198.0,589.0,267.9,,,7720.0,0.39,205.0,118.0,0.0,169.2,37.4,254.68,3619.0,13.25,,165.1,0.33,5983.0,,,7.72,0.01,73.1,0.05
2021-04-14,25280.0,0.6,,1804.8,5122.5,21.38,,,17840.0,44.91,1.8,,54.0,360.5,102.89,,589.0,107.55,,0.0,1469.0,,132.32,2265.0,120.6,42.6,4.59,87.8,67.0,,174.33,205.0,35.08,0.01,954.6,554.4,,0.15,881.5,4395.6,0.07,17.04,,243.5,65.3,87.9,0.79,2856.0,123.1,1510.0,288.3,,235.99,63.96,5.99,,,468.0,359.0,9.97,3725.0,0.05,13.8,0.83,4280.0,490.4,202.5,,249.72,2.89,2.28,37.98,1461.6,,14.82,4733.0,6.23,,26.22,0.6,,,4367.0,,2856.0,552.8,64.81,235.0,1230.0,0.25,90.51,37.08,0.8,,316.5,,0.21,152.2,,3.75,1.2,4.99,207.5,6.86,2387.0,1467.6,9800.0,304.0,1.07,0.8,7.1,208.0,92.26,,15580.0,1610.0,74.42,852.4,91.0,1938.0,,4676.5,1615.0,65.8,708.3,150.2,108.4,72.72,,6172.0,580.8,271.5,,,7640.0,0.39,206.6,117.4,0.0,170.0,37.3,251.54,3571.0,13.49,,164.2,0.32,6157.0,,,7.61,0.01,75.9,0.05
